Policy_ID,Date,Product_Type,Region,Policy_Status,Customer_Segment,Distribution_Channel,Policy_Tenure_Months,Renewal_Count,Written_Premium,Sum_Insured,Claim_Count,Claim_Amount,Total_Expense,Fraud_Flag,Insurance_Risk,Market_Risk,Credit_Risk,Operational_Risk,Catastrophe_Risk,Anomaly_Flag,Season_Flag,Capital_Reserve
POL11671,01/08/2023,Motor,South,Renewed,SME,Agent,7,0,30621.92,375418.31,0,0,10788.1,0,7,6,5,5,1,0,Monsoon,500000000
POL11679,01/08/2023,Motor,East,Cancelled,SME,Direct,31,1,14737.28,162702.35,1,11909.2,3131.67,0,7,2,5,1,1,0,Monsoon,500000000
POL11675,01/08/2023,Travel,South,Active,SME,Online,4,0,4215.46,353459.19,1,2251.9,837.19,0,3,1,3,2,3,0,Monsoon,500000000
POL11670,01/08/2023,Health,West,Renewed,Individual,Bancassurance,27,1,19625.86,247923.7,0,0,4867.21,0,7,5,5,3,1,0,Monsoon,500000000
POL11662,01/08/2023,Health,Central,Renewed,Individual,Direct,1,0,23227.43,297582.7,0,0,6631.43,0,7,1,1,5,3,0,Monsoon,500000000
POL11668,01/08/2023,Fire,East,Active,SME,Direct,25,0,35968.41,1155200.63,1,23616.86,6596.61,0,3,6,8,6,7,0,Monsoon,500000000
POL11667,01/08/2023,Travel,Central,Cancelled,SME,Agent,13,1,5498.39,529756.23,0,0,1816.12,0,3,4,2,4,6,0,Monsoon,500000000
POL11666,01/08/2023,Health,North,Active,Individual,Agent,25,1,25712.17,466415.06,3,21191.97,7963.06,0,5,8,4,2,1,0,Monsoon,500000000
POL11665,01/08/2023,Travel,East,Active,Individual,Agent,7,0,4741.95,423863.72,1,2223.97,1460.05,0,4,1,1,3,1,0,Monsoon,500000000
POL11664,01/08/2023,Motor,Central,Renewed,Individual,Agent,18,0,18808.3,189334,5,15454.78,5627.44,0,9,6,1,6,3,0,Monsoon,500000000
POL11663,01/08/2023,Travel,North,Lapsed,Individual,Online,42,0,3309.77,305314.38,2,2186.1,543.46,0,6,3,2,1,5,0,Monsoon,500000000
POL11661,01/08/2023,Motor,West,Active,SME,Bancassurance,15,0,17755.91,228231.68,1,16813.07,5174.07,0,4,4,2,2,1,0,Monsoon,500000000
POL11660,01/08/2023,Health,Central,Active,SME,Bancassurance,6,0,38265.54,387336.64,2,37944.11,10748.79,0,7,4,2,3,1,0,Monsoon,500000000
POL11659,01/08/2023,Motor,East,Active,SME,Agent,47,0,20509.84,178740.35,3,19016.72,5806.34,0,8,1,2,4,2,0,Monsoon,500000000
POL11680,01/08/2023,Property,North,Active,Individual,Agent,6,0,23937.78,942457.56,3,18252.56,6537.41,0,6,5,1,3,6,0,Monsoon,500000000
POL11669,01/08/2023,Motor,North,Lapsed,SME,Direct,22,1,22240.75,308375.75,0,0,3967.75,0,2,5,1,4,1,0,Monsoon,500000000
POL11681,01/08/2023,Motor,Central,Active,SME,Direct,18,1,26493.24,257314.7,0,0,4758.19,0,6,1,1,1,2,0,Monsoon,500000000
POL11700,01/08/2023,Health,North,Lapsed,SME,Direct,62,2,29529.97,382235.54,3,29745.54,6216.06,0,7,2,6,5,1,0,Monsoon,500000000
POL11683,01/08/2023,Property,South,Lapsed,SME,Online,14,1,52330.1,1436106.55,0,0,9335.69,0,4,8,3,1,6,0,Monsoon,500000000
POL11658,01/08/2023,Health,North,Renewed,Corporate,Direct,23,0,37056.55,551127.72,3,37819.91,8100.56,0,5,8,2,1,1,0,Monsoon,500000000
POL11705,01/08/2023,Travel,Central,Active,Individual,Agent,38,2,6307.42,329184.56,2,3568.11,1625.42,0,6,2,1,4,2,0,Monsoon,500000000
POL11704,01/08/2023,Travel,West,Active,Individual,Agent,55,1,3441.96,258120.4,0,0,1049.11,0,3,1,2,1,3,0,Monsoon,500000000
POL11703,01/08/2023,Travel,West,Renewed,SME,Direct,2,0,6611.26,609680.85,2,4227.24,1287.87,0,2,5,2,1,5,0,Monsoon,500000000
POL11702,01/08/2023,Marine,South,Active,SME,Online,5,0,70651.13,3075730.92,2,40977.66,15868.24,0,6,9,5,6,5,0,Monsoon,500000000
POL11701,01/08/2023,Marine,Central,Renewed,Corporate,Agent,46,0,147325.12,6380814.4,1,91076.39,46127.5,0,7,5,4,4,4,0,Monsoon,500000000
POL11698,01/08/2023,Fire,South,Active,Individual,Direct,6,0,32133.44,964809.45,1,25282.59,6535.94,0,6,5,5,1,10,0,Monsoon,500000000
POL11697,01/08/2023,Property,East,Cancelled,Individual,Direct,1,0,24087.31,830295.61,1,17735.49,4665.71,0,3,3,1,5,9,0,Monsoon,500000000
POL11696,01/08/2023,Motor,East,Active,SME,Agent,17,1,17486.64,198240.04,0,0,6137.81,0,5,5,4,7,1,0,Monsoon,500000000
POL11695,01/08/2023,Motor,South,Active,Corporate,Bancassurance,28,0,40437.59,419242.09,2,34416.43,10064.92,1,7,7,4,4,1,1,Monsoon,500000000
POL11694,01/08/2023,Marine,Central,Lapsed,SME,Direct,13,1,57164.33,2095020.74,0,0,9860.85,0,8,3,5,3,2,0,Monsoon,500000000
POL11693,01/08/2023,Health,South,Lapsed,Corporate,Bancassurance,35,2,46132.23,912240.97,3,38626.52,11307.01,0,6,3,6,3,1,0,Monsoon,500000000
POL11692,01/08/2023,Health,North,Lapsed,SME,Agent,38,3,21778.37,249562.72,2,21784.9,5932.43,0,6,7,5,1,1,0,Monsoon,500000000
POL11691,01/08/2023,Motor,North,Active,Individual,Online,26,1,23690.58,229831.19,1,20828.76,3998.97,0,8,1,4,2,2,0,Monsoon,500000000
POL11690,01/08/2023,Travel,South,Active,SME,Bancassurance,39,1,8174.73,687936.4,2,4874.59,1466.55,0,4,3,3,3,1,0,Monsoon,500000000
POL11689,01/08/2023,Motor,South,Active,Individual,Online,1,0,13327.51,184700.97,0,0,3105.31,0,6,5,3,2,4,0,Monsoon,500000000
POL11688,01/08/2023,Marine,Central,Renewed,SME,Direct,35,2,35158.24,1357331.46,0,0,6894.53,0,3,6,2,5,6,0,Monsoon,500000000
POL11687,01/08/2023,Fire,South,Lapsed,Individual,Agent,10,0,42715.66,1920871.04,0,0,12571.22,0,3,5,4,5,3,0,Monsoon,500000000
POL11686,01/08/2023,Health,Central,Active,SME,Agent,3,0,24025.73,275911.71,1,21625.56,7435.96,0,8,3,7,4,4,0,Monsoon,500000000
POL11685,01/08/2023,Motor,Central,Active,Individual,Agent,4,0,9244.11,112480.67,3,7619.92,2849.96,0,8,5,4,1,3,0,Monsoon,500000000
POL11684,01/08/2023,Health,North,Active,SME,Agent,12,1,37921.41,589411.7,4,35054.55,10811.39,0,5,3,4,6,1,0,Monsoon,500000000
POL11682,01/08/2023,Fire,Central,Renewed,Individual,Direct,2,0,35411.06,1577645.69,0,0,9872.6,0,1,6,5,4,8,0,Monsoon,500000000
POL11657,01/08/2023,Motor,Central,Renewed,Individual,Agent,3,0,17489.24,218474.1,1,13900.45,5498.62,0,5,2,4,5,2,0,Monsoon,500000000
POL11699,01/08/2023,Property,North,Active,Individual,Bancassurance,22,1,28963.28,1077694.86,0,0,7588.38,0,4,5,8,2,7,0,Monsoon,500000000
POL11655,01/08/2023,Motor,South,Active,SME,Direct,32,2,20077.43,282226.29,2,16806.82,3549.69,0,5,2,3,1,4,0,Monsoon,500000000
POL11629,01/08/2023,Motor,West,Active,SME,Agent,2,0,17751.8,209552.15,0,0,4629.67,0,6,2,1,6,3,0,Monsoon,500000000
POL11628,01/08/2023,Marine,West,Active,Individual,Direct,1,0,56621.37,1274400.36,1,30145.22,11782.91,0,1,4,5,3,3,0,Monsoon,500000000
POL11627,01/08/2023,Travel,Central,Active,SME,Bancassurance,1,0,5977,451447.54,0,0,1788.32,0,3,4,3,4,7,0,Monsoon,500000000
POL11626,01/08/2023,Health,East,Active,Individual,Agent,3,0,24345.26,413227.75,1,24033.64,7164.81,0,9,5,5,3,1,0,Monsoon,500000000
POL11625,01/08/2023,Motor,South,Active,SME,Bancassurance,21,1,22498.76,200285.85,1,17681.78,4443.51,0,7,4,2,1,1,0,Monsoon,500000000
POL11624,01/08/2023,Motor,East,Cancelled,Individual,Online,3,0,9743.67,143789.5,1,8050.22,1818.17,0,6,4,3,1,2,0,Monsoon,500000000
POL11623,01/08/2023,Motor,West,Active,Corporate,Bancassurance,20,1,25748.23,278578.91,1,20601.16,4711.93,0,7,5,3,2,3,0,Monsoon,500000000
POL11622,01/08/2023,Travel,North,Active,Individual,Direct,25,0,5235.24,314847.07,2,3548.45,739.22,0,5,3,3,4,2,0,Monsoon,500000000
POL11621,01/08/2023,Motor,South,Cancelled,Individual,Online,8,0,9929.42,122351.53,0,0,1978.93,0,1,3,1,4,4,0,Monsoon,500000000
POL11620,01/08/2023,Motor,South,Active,Individual,Bancassurance,7,0,12591.54,122495.64,0,0,3745.98,0,4,5,3,3,1,0,Monsoon,500000000
POL11619,01/08/2023,Marine,Central,Active,Individual,Direct,7,0,50793.6,1839165.2,2,36967.58,12180.31,0,6,5,5,6,3,0,Monsoon,500000000
POL11618,01/08/2023,Property,South,Active,Individual,Agent,7,0,25992.31,688118.75,4,19634.59,7426,0,3,4,3,3,7,0,Monsoon,500000000
POL11617,01/08/2023,Health,East,Active,Individual,Online,1,0,15305.12,286879.28,3,17176.94,2182.51,0,6,5,5,3,4,0,Monsoon,500000000
POL11616,01/08/2023,Motor,East,Active,Individual,Bancassurance,24,0,19729.15,187303.01,1,17600.37,5117.74,0,7,2,3,1,1,0,Monsoon,500000000
POL11615,01/08/2023,Travel,Central,Active,Individual,Agent,2,0,5724.39,398508,2,2920.58,1965.18,0,3,5,2,3,4,0,Monsoon,500000000
POL11656,01/08/2023,Property,North,Active,Individual,Direct,10,0,18829.29,586960.58,0,0,2845.11,0,2,7,5,3,8,0,Monsoon,500000000
POL11613,01/08/2023,Marine,North,Cancelled,Individual,Agent,2,0,72593.56,2681161.39,1,50459.78,25494.86,0,7,6,2,3,5,0,Monsoon,500000000
POL11612,01/08/2023,Motor,West,Lapsed,SME,Online,2,0,18383.91,209703.87,2,15220.04,3540.74,0,7,1,2,4,2,0,Monsoon,500000000
POL11611,01/08/2023,Motor,East,Active,SME,Agent,10,0,26347.82,365182.9,0,0,8910.83,0,4,5,4,3,4,0,Monsoon,500000000
POL11610,01/08/2023,Property,East,Renewed,Individual,Bancassurance,31,2,14175.55,287220.56,0,0,4078.31,0,8,3,3,5,6,0,Monsoon,500000000
POL11609,01/08/2023,Travel,North,Active,Individual,Online,37,0,3160.23,246777.33,0,0,588.43,0,6,3,1,3,4,0,Monsoon,500000000
POL11630,01/08/2023,Motor,Central,Active,Individual,Bancassurance,13,1,18069.94,226595.76,2,15081.17,4018.75,0,7,4,1,4,3,0,Monsoon,500000000
POL11631,01/08/2023,Health,East,Active,Corporate,Online,9,0,55500.4,677910.89,0,0,10522.88,0,9,1,2,3,2,0,Monsoon,500000000
POL11614,01/08/2023,Motor,Central,Active,Individual,Bancassurance,24,2,12900.12,116944.97,2,11548.19,3030.24,0,4,3,5,2,2,0,Monsoon,500000000
POL11633,01/08/2023,Motor,Central,Active,SME,Online,10,0,11499.82,166935.62,3,10672.98,2127.47,0,6,3,2,7,1,0,Monsoon,500000000
POL11632,01/08/2023,Motor,South,Active,Individual,Agent,3,0,14089.05,206684.59,0,0,3602.57,0,4,5,5,5,2,0,Monsoon,500000000
POL11654,01/08/2023,Marine,West,Renewed,SME,Online,1,0,94642.41,2796965.91,1,63486.13,19269.19,0,3,7,5,3,5,0,Monsoon,500000000
POL11653,01/08/2023,Marine,Central,Active,Individual,Online,29,1,58220.49,1383384.12,2,38035.45,12237.95,0,2,9,5,4,8,0,Monsoon,500000000
POL11652,01/08/2023,Motor,East,Active,Individual,Direct,2,0,17086.15,143231.25,1,14483.93,4063.09,0,6,2,7,3,2,0,Monsoon,500000000
POL11650,01/08/2023,Health,South,Active,SME,Direct,1,0,29226.99,546120.02,1,26327.67,4755.23,0,4,1,1,2,2,0,Monsoon,500000000
POL11649,01/08/2023,Travel,Central,Active,Individual,Online,13,1,3452.04,305980.56,1,1655.6,761.87,0,6,3,2,6,2,0,Monsoon,500000000
POL11648,01/08/2023,Fire,East,Renewed,Individual,Agent,7,0,25942.87,1437418.72,3,15809.58,9521.03,0,6,4,6,8,10,0,Monsoon,500000000
POL11647,01/08/2023,Marine,South,Cancelled,SME,Direct,2,0,63958.47,2496224.18,1,43242.32,12855.65,0,3,8,5,1,5,0,Monsoon,500000000
POL11646,01/08/2023,Motor,West,Active,SME,Bancassurance,14,0,24145.81,245150.75,1,22540.11,6702.88,0,7,1,4,4,1,0,Monsoon,500000000
POL11645,01/08/2023,Health,North,Cancelled,Individual,Agent,20,1,19071.98,206270.76,1,19598.37,5656.75,0,6,6,3,3,1,0,Monsoon,500000000
POL11651,01/08/2023,Health,North,Active,Individual,Bancassurance,1,0,12441.09,167602.11,0,0,3672.61,0,6,7,1,3,2,0,Monsoon,500000000
POL11643,01/08/2023,Marine,North,Active,Individual,Agent,28,1,46370.82,1225196.9,2,23625.93,15858.82,0,4,6,8,7,6,0,Monsoon,500000000
POL11644,01/08/2023,Travel,North,Active,Corporate,Agent,3,0,12216.37,1000926.33,1,8847.1,3575.73,0,5,1,1,4,2,0,Monsoon,500000000
POL11635,01/08/2023,Motor,Central,Active,SME,Direct,4,0,23976.01,307685.33,1,21077.31,4430.77,0,7,3,2,4,2,0,Monsoon,500000000
POL11636,01/08/2023,Property,South,Cancelled,Individual,Agent,3,0,22376.54,645276.59,0,0,6166.97,0,5,4,5,3,5,0,Monsoon,500000000
POL11638,01/08/2023,Fire,South,Active,SME,Direct,16,1,60757.38,3595581.37,1,41223.88,9180.44,0,7,5,8,5,7,0,Monsoon,500000000
POL11637,01/08/2023,Marine,East,Active,SME,Bancassurance,14,1,72991.31,2434586.36,3,55560.99,15773.42,0,5,6,1,4,2,0,Monsoon,500000000
POL11639,01/08/2023,Health,Central,Lapsed,Individual,Direct,15,0,11520.34,121827.81,1,11265.74,2102.46,0,5,3,2,3,2,0,Monsoon,500000000
POL11640,01/08/2023,Health,South,Active,Individual,Bancassurance,6,0,16090.97,176118.18,2,13078.74,4215.83,0,8,5,6,3,1,0,Monsoon,500000000
POL11641,01/08/2023,Health,South,Active,Individual,Bancassurance,26,2,22010.14,337332.39,4,20115.07,6143.03,0,7,4,2,1,1,0,Monsoon,500000000
POL11642,01/08/2023,Fire,South,Active,Individual,Bancassurance,1,0,46027.7,1441557.47,1,28776.52,9707.24,0,5,6,8,5,7,0,Monsoon,500000000
POL11634,01/08/2023,Property,Central,Active,Individual,Bancassurance,1,0,23243.67,816656.5,2,19431.71,5027.61,0,4,7,5,3,6,0,Monsoon,500000000
POL11759,01/09/2023,Property,North,Active,Individual,Direct,11,0,35465.76,883084.02,2,30489.91,5802.2,0,6,6,2,3,7,0,Monsoon,500000000
POL11754,01/09/2023,Marine,Central,Active,Individual,Online,19,1,58329.71,2031078.57,1,34589.52,11969.26,0,4,8,7,4,6,0,Monsoon,500000000
POL11758,01/09/2023,Motor,South,Active,SME,Agent,4,0,27933.59,246328.16,1,22207.2,8899.64,0,8,2,2,5,3,0,Monsoon,500000000
POL11757,01/09/2023,Health,West,Cancelled,Individual,Direct,18,1,17086.67,232425.08,1,17163.56,3166.16,0,8,2,2,4,1,0,Monsoon,500000000
POL11756,01/09/2023,Travel,South,Lapsed,Corporate,Bancassurance,5,0,11438.64,983103.37,1,7040.48,2288.87,0,6,4,2,1,1,0,Monsoon,500000000
POL11755,01/09/2023,Marine,East,Active,SME,Agent,5,0,90844.14,3367382.59,1,69677.46,26853.53,0,4,4,4,5,8,0,Monsoon,500000000
POL11760,01/09/2023,Property,West,Active,Individual,Bancassurance,1,0,18774.42,565461.06,2,15094.63,5001.51,0,5,6,7,3,7,0,Monsoon,500000000
POL11749,01/09/2023,Health,North,Cancelled,Individual,Online,15,1,29724.74,564291.83,3,32361.32,4758.93,0,5,3,2,5,3,0,Monsoon,500000000
POL11752,01/09/2023,Motor,West,Renewed,Individual,Agent,1,0,12805.97,154959.55,2,11743.07,3635.61,0,6,3,2,3,2,0,Monsoon,500000000
POL11751,01/09/2023,Motor,West,Active,SME,Bancassurance,25,1,21993.35,197162.61,2,19195.8,5742.46,0,8,1,4,3,2,0,Monsoon,500000000
POL11750,01/09/2023,Health,East,Active,SME,Agent,9,0,35294.94,487467.23,0,0,10436.71,0,4,3,3,5,1,0,Monsoon,500000000
POL11748,01/09/2023,Fire,West,Active,SME,Bancassurance,65,2,71566.87,3143594.76,0,0,15150.71,0,6,4,5,3,5,0,Monsoon,500000000
POL11747,01/09/2023,Marine,West,Active,Corporate,Agent,6,0,98462.29,2985895.37,1,59008.45,27628.52,0,7,9,8,5,6,0,Monsoon,500000000
POL11761,01/09/2023,Health,East,Active,SME,Agent,32,0,33806.53,646338.65,1,30060.77,10101.39,0,7,6,3,4,1,0,Monsoon,500000000
POL11746,01/09/2023,Health,North,Active,SME,Bancassurance,13,1,31787.63,539967.41,2,29581.57,8884.64,0,7,1,6,4,1,0,Monsoon,500000000
POL11753,01/09/2023,Motor,West,Active,SME,Bancassurance,12,0,19645.67,227767.51,2,16223.39,5616.7,0,7,1,1,5,5,0,Monsoon,500000000
POL11762,01/09/2023,Property,North,Active,SME,Agent,4,0,45472.16,1318013.04,1,31239.37,13864.46,1,4,5,4,1,7,1,Monsoon,500000000
POL11774,01/09/2023,Health,North,Active,Individual,Agent,5,0,14900.77,216086,1,15347.79,5163.12,0,7,6,4,2,2,0,Monsoon,500000000
POL11764,01/09/2023,Travel,Central,Active,SME,Online,17,1,8843.22,442447.9,1,5519.05,1450.29,0,2,2,2,5,1,0,Monsoon,500000000
POL11745,01/09/2023,Motor,East,Active,Individual,Bancassurance,3,0,9466.98,101052.18,1,7488.38,2979.26,0,8,2,3,4,4,0,Monsoon,500000000
POL11780,01/09/2023,Property,West,Active,SME,Online,8,0,41394.17,1121068.83,1,29509.9,8552.04,0,6,3,2,4,7,0,Monsoon,500000000
POL11779,01/09/2023,Health,North,Active,SME,Online,11,0,21345.22,227090.8,2,21802.01,3500.62,0,9,2,5,7,1,0,Monsoon,500000000
POL11778,01/09/2023,Health,South,Active,SME,Bancassurance,46,1,39352.41,441195.62,2,34460.91,10660.57,0,7,5,5,3,2,0,Monsoon,500000000
POL11777,01/09/2023,Motor,South,Active,Individual,Online,72,0,21029.17,234825.69,3,21784.12,3448.78,0,1,2,2,4,2,0,Monsoon,500000000
POL11776,01/09/2023,Motor,East,Active,Corporate,Online,46,1,43744.49,552329.72,1,38495.15,7860.88,0,8,5,8,6,1,0,Monsoon,500000000
POL11775,01/09/2023,Fire,Central,Lapsed,Corporate,Bancassurance,19,1,70775.85,3385750.3,1,39075.35,21883.89,0,5,4,2,5,4,0,Monsoon,500000000
POL11763,01/09/2023,Property,South,Active,SME,Bancassurance,4,0,41808.11,1009503.35,2,25870.86,9883.44,0,4,5,5,1,6,0,Monsoon,500000000
POL11773,01/09/2023,Marine,East,Lapsed,Individual,Agent,1,0,42446.03,1638386.72,0,0,12568.27,0,6,7,5,5,6,0,Monsoon,500000000
POL11771,01/09/2023,Motor,West,Active,Individual,Online,72,2,15117.23,220351.84,1,14861.75,2616.79,0,8,2,5,5,1,0,Monsoon,500000000
POL11770,01/09/2023,Motor,North,Renewed,SME,Direct,27,1,16601.46,211230.93,1,14444.93,4113.84,0,8,6,3,6,2,0,Monsoon,500000000
POL11769,01/09/2023,Motor,South,Lapsed,Individual,Online,37,2,14525.86,165721.65,0,0,2497,0,7,4,2,8,1,0,Monsoon,500000000
POL11768,01/09/2023,Property,West,Cancelled,Individual,Bancassurance,3,0,27277.59,966348.56,1,19877.18,6704.83,0,3,4,6,8,5,0,Monsoon,500000000
POL11767,01/09/2023,Motor,South,Active,Individual,Agent,6,0,13816.29,139136.26,1,9274.88,4157.32,1,9,3,2,1,3,1,Monsoon,500000000
POL11766,01/09/2023,Travel,South,Active,SME,Agent,28,2,5915.58,406649.12,2,3079.65,1422.11,0,1,4,1,4,1,0,Monsoon,500000000
POL11765,01/09/2023,Health,East,Active,Individual,Agent,3,0,10731.37,181989.4,0,0,3107.8,0,8,1,3,3,3,0,Monsoon,500000000
POL11772,01/09/2023,Motor,West,Active,SME,Online,2,0,26913.37,280486.1,1,21242.72,5686.8,0,8,6,4,3,4,0,Monsoon,500000000
POL11744,01/09/2023,Property,West,Active,Corporate,Direct,18,1,22997.33333,810888.72,2,22381,3217.33,0,4,5,6,3,8,0,Monsoon,500000000
POL11739,01/09/2023,Motor,Central,Lapsed,Individual,Agent,2,0,10770.2,128218.22,0,0,3594.02,0,7,3,5,5,2,0,Monsoon,500000000
POL11742,01/09/2023,Motor,North,Active,Corporate,Bancassurance,17,1,32481.36,452477.73,1,32536.58,9975.03,0,9,1,1,4,1,0,Monsoon,500000000
POL11721,01/09/2023,Health,North,Active,SME,Direct,13,1,29515.44,445909.56,2,28975.31,6505.2,0,10,3,6,3,1,0,Monsoon,500000000
POL11720,01/09/2023,Motor,East,Active,Individual,Online,4,0,15038.28,167439.26,3,13576.56,2909.91,0,7,5,6,8,1,0,Monsoon,500000000
POL11719,01/09/2023,Motor,North,Active,SME,Online,1,0,16853.89,179295.84,0,0,3067.41,0,3,3,1,3,1,0,Monsoon,500000000
POL11718,01/09/2023,Motor,North,Active,Individual,Bancassurance,45,1,12130.2,175821.58,1,9813.33,3175.69,0,9,3,1,7,3,0,Monsoon,500000000
POL11717,01/09/2023,Motor,West,Lapsed,Individual,Direct,59,1,21347.52,231547.23,1,16704.43,5462.83,0,6,3,2,2,2,0,Monsoon,500000000
POL11716,01/09/2023,Health,Central,Renewed,SME,Bancassurance,1,0,25264.77,404669.8,2,25148.55,6013.02,0,5,4,7,2,3,0,Monsoon,500000000
POL11714,01/09/2023,Motor,North,Active,Individual,Agent,26,1,14157.41,113605.93,2,13824.71,4074.5,0,7,2,3,7,1,0,Monsoon,500000000
POL11722,01/09/2023,Motor,Central,Active,Individual,Online,72,1,11243.42,140672.74,2,8380.85,2292.53,0,5,4,5,6,2,0,Monsoon,500000000
POL11713,01/09/2023,Motor,West,Lapsed,Individual,Direct,52,1,12162.58,137741.98,0,0,3176.87,0,8,3,5,4,3,0,Monsoon,500000000
POL11711,01/09/2023,Health,West,Active,Corporate,Direct,12,1,46819.6,638838.86,0,0,8347.93,0,6,5,2,9,2,0,Monsoon,500000000
POL11710,01/09/2023,Motor,West,Active,Individual,Agent,10,0,14340.2,200859.61,0,0,4048.24,0,9,2,3,2,2,0,Monsoon,500000000
POL11709,01/09/2023,Travel,East,Renewed,Individual,Agent,6,0,5742.82,387650.68,0,0,1628.66,0,6,4,1,4,1,0,Monsoon,500000000
POL11708,01/09/2023,Property,Central,Active,Individual,Bancassurance,13,1,30411.01,1213745.75,1,27892.98,9302.73,0,4,6,4,3,8,0,Monsoon,500000000
POL11707,01/09/2023,Health,North,Active,Individual,Bancassurance,15,0,23591.7,408211.29,2,20996.61,6419.3,0,9,6,2,3,2,0,Monsoon,500000000
POL11706,01/09/2023,Property,Central,Active,Individual,Agent,39,3,32117.74,974166.03,1,24515.47,10743.38,0,4,5,5,1,4,0,Monsoon,500000000
POL11743,01/09/2023,Property,West,Active,Individual,Direct,27,1,28966.3,1070308.74,1,22547.37,7053.29,0,2,6,5,3,6,0,Monsoon,500000000
POL11712,01/09/2023,Motor,East,Active,Individual,Online,2,0,8102.27,119005.73,1,6747.57,1370.9,0,3,4,7,5,2,0,Monsoon,500000000
POL11723,01/09/2023,Motor,East,Cancelled,Individual,Agent,1,0,8930.56,125967.6,2,7850.86,2666.67,0,5,1,3,7,2,0,Monsoon,500000000
POL11715,01/09/2023,Marine,Central,Lapsed,SME,Bancassurance,20,1,67102.06,2824536.84,1,42656.78,20003.12,0,6,8,2,3,7,0,Monsoon,500000000
POL11725,01/09/2023,Fire,South,Active,SME,Agent,21,0,55241.19,2090511.74,0,0,16522.64,0,6,8,1,5,7,0,Monsoon,500000000
POL11741,01/09/2023,Property,North,Active,Individual,Direct,2,0,34454.82,816073.05,2,31119.59,7710.99,0,3,4,3,3,10,0,Monsoon,500000000
POL11724,01/09/2023,Property,East,Active,Individual,Bancassurance,17,1,42795.48,1152654.07,1,32468.93,9907.15,0,4,4,1,3,6,0,Monsoon,500000000
POL11740,01/09/2023,Health,East,Renewed,Corporate,Agent,22,1,38963.87,628571.44,2,36403.94,12102.18,0,8,6,8,4,1,0,Monsoon,500000000
POL11738,01/09/2023,Health,West,Active,Corporate,Agent,1,0,56232.54,674143.07,4,52352.49,19450.84,1,8,2,3,4,1,1,Monsoon,500000000
POL11737,01/09/2023,Property,South,Active,SME,Agent,1,0,41850.18,1250294.15,3,41686.96,9935.23,0,7,2,5,5,6,0,Monsoon,500000000
POL11735,01/09/2023,Health,East,Renewed,Individual,Agent,3,0,18644.18,321150.48,3,18940.62,4448.5,0,6,5,4,4,1,0,Monsoon,500000000
POL11734,01/09/2023,Travel,North,Active,Individual,Bancassurance,1,0,5276.24,527221.39,0,0,1357.58,0,3,6,4,3,2,0,Monsoon,500000000
POL11733,01/09/2023,Travel,East,Renewed,SME,Agent,14,1,8126.86,429852.12,2,4574.61,2219.45,0,8,4,2,1,4,0,Monsoon,500000000
POL11736,01/09/2023,Motor,West,Renewed,Individual,Agent,2,0,15707.49,167674.98,1,12294.25,4908.59,0,5,4,5,4,3,0,Monsoon,500000000
POL11731,01/09/2023,Travel,Central,Renewed,Individual,Agent,23,1,4987.11,341170.27,1,3190.75,1368.96,0,4,1,1,1,3,0,Monsoon,500000000
POL11730,01/09/2023,Motor,Central,Active,Individual,Online,16,0,10256.69,139543.48,2,7898.68,2276.99,1,5,6,3,4,2,1,Monsoon,500000000
POL11729,01/09/2023,Travel,South,Lapsed,SME,Online,8,0,4803.47,242935.87,1,3973.43,796.9,0,2,3,3,5,1,0,Monsoon,500000000
POL11728,01/09/2023,Motor,West,Active,SME,Bancassurance,28,1,19108.01,279360.11,1,15962.83,5266.17,0,6,3,6,2,1,0,Monsoon,500000000
POL11727,01/09/2023,Travel,North,Active,Individual,Bancassurance,36,3,4273.7,361791.99,0,0,1297.07,0,3,1,2,1,2,0,Monsoon,500000000
POL11726,01/09/2023,Health,North,Active,Individual,Bancassurance,14,1,14392.64,191221.91,4,12081.18,3090.1,0,5,4,8,6,1,0,Monsoon,500000000
POL11732,01/09/2023,Fire,Central,Active,SME,Online,24,1,77299.87,3003251.06,1,63231.29,13720.73,0,2,5,4,1,3,0,Monsoon,500000000
POL11840,01/10/2023,Motor,East,Renewed,Corporate,Agent,17,1,31133.36,434365.3,3,23166.33,9965.79,0,6,5,4,4,2,0,Winter,500000000
POL11834,01/10/2023,Motor,West,Cancelled,Individual,Online,2,0,9867.81,95191.43,4,7180.81,1961.72,0,5,1,1,5,1,0,Winter,500000000
POL11839,01/10/2023,Fire,North,Active,Individual,Bancassurance,29,0,33490.94,1109118.66,3,17833.93,6976.16,0,5,3,8,4,7,0,Winter,500000000
POL11838,01/10/2023,Marine,South,Active,Individual,Direct,4,0,58509.67,1532699.21,1,40880.71,11602.47,0,8,7,3,5,3,0,Winter,500000000
POL11837,01/10/2023,Property,East,Active,Individual,Online,22,0,36495.3,1458151.54,2,29466.31,6915.86,1,4,4,5,1,10,1,Winter,500000000
POL11836,01/10/2023,Fire,East,Active,Individual,Agent,10,0,47624.38,1445253.38,0,0,13420.55,0,6,4,3,5,4,0,Winter,500000000
POL11835,01/10/2023,Motor,Central,Active,SME,Direct,6,0,21315.2,221964.63,0,0,4480.46,0,4,6,3,3,3,0,Winter,500000000
POL11833,01/10/2023,Marine,South,Renewed,SME,Bancassurance,32,2,96709.72,3413555.15,2,53190.35,24399.86,0,7,7,4,5,8,0,Winter,500000000
